id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,fecha_nacimiento_dt,motivo_rechazo
221,Ana Reyes Hernández,ana.reyes.hernandez4@correo.com,Hombre,30/09/2000,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
222,Fernanda Rojas Chávez,fernanda.rojas.chavez5@correo.com,Mujer,19-10-1960,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
223,Sofía Chávez Santos,sofia.chavez.santos6@correo.com,Hombre,07-15-78,San Salvador,VIP,,fecha_nacimiento_invalida
224,Fernanda Gómez Vásquez,fernanda.gomez.vasquez0@mail.com,Mujer,30-03-1969,Sonsonate,,,"fecha_nacimiento_invalida, segmento_nulo"
225,Lucía Torres Morales,lucia.torres.morales1@example.com,,1992/08/29,Santa Ana,,1992-08-29,"genero_invalido, segmento_nulo"
226,Jorge García Pérez,jorge.garcia.perez2@example.com,Hombre,05/02/1968,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
227,Lucía Rojas Torres,lucia.rojas.torres3@seguro.sv,Mujer,14-05-1952,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
228,Carmen Aguilar Castillo,carmen.aguilar.castillo4@seguro.sv,Mujer,1952-08-02,San Miguel,Pyme,,fecha_nacimiento_invalida
229,Luis Ramírez Morales,luis.ramirez.morales5@seguro.sv,,19-05-1990,La Libertad,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
230,Carmen García Santos,carmen.garcia.santos6@correo.com,Mujer,1942-10-08,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
232,Valeria Ortiz Vásquez,valeria.ortiz.vasquez1@mail.com,,1988/08/17,Santa Ana,VIP,1988-08-17,genero_invalido
233,Diego Castillo Martínez,diego.castillo.martinez2@mail.com,,1980-05-06,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
234,Pedro Torres Rojas,pedro.torres.rojas3@correo.com,Hombre,1954-11-21,Sonsonate,,,"fecha_nacimiento_invalida, segmento_nulo"
236,Luis Rojas Martínez,luis.rojas.martinez5@correo.com,Mujer,17/11/1964,Santa Ana,Premium,,fecha_nacimiento_invalida
237,Lucía Aguilar Pérez,lucia.aguilar.perez6@seguro.sv,,21-10-1991,San Salvador,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
238,Daniela Flores Vásquez,daniela.flores.vasquez0@example.com,Mujer,1980-10-16,San Salvador,Regular,,fecha_nacimiento_invalida
239,María Ortiz Morales,maria.ortiz.morales1@correo.com,,07-17-59,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
240,Fernanda Santos Pérez,fernanda.santos.perez2@example.com,Hombre,1990-10-16,San Salvador,Pyme,,fecha_nacimiento_invalida
241,Ana Hernández Gómez,ana.hernandez.gomez3@seguro.sv,Hombre,04/08/1979,San Miguel,Regular,,fecha_nacimiento_invalida
242,María Vásquez Flores,maria.vasquez.flores4@correo.com,Mujer,24-05-1947,San Miguel,Pyme,,fecha_nacimiento_invalida
243,María Hernández López,maria.hernandez.lopez5@correo.com,Mujer,23/02/1959,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
244,Ana Reyes Hernández,ana.reyes.hernandez6@seguro.sv,Hombre,20/11/1977,La Libertad,VIP,,fecha_nacimiento_invalida
245,José Reyes Vásquez,jose.reyes.vasquez0@correo.com,Hombre,05/11/1966,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
246,Ana Torres Gómez,ana.torres.gomez1@correo.com,Hombre,26/06/1979,La Libertad,Pyme,,fecha_nacimiento_invalida
247,Sofía García Hernández,sofia.garcia.hernandez2@gmail.com,,07-23-52,La Libertad,Premium,,"genero_invalido, fecha_nacimiento_invalida"
248,Diego Flores García,diego.flores.garcia3@gmail.com,Mujer,04-06-62,San Salvador,Premium,,fecha_nacimiento_invalida
249,Daniela Torres Mendoza,daniela.torres.mendoza4@example.com,Hombre,1956-12-03,Santa Ana,Pyme,,fecha_nacimiento_invalida
250,José Cruz Aguilar,jose.cruz.aguilar5@gmail.com,Mujer,03-30-97,San Miguel,Pyme,,fecha_nacimiento_invalida
251,Jorge Rojas Vásquez,jorge.rojas.vasquez6@seguro.sv,Hombre,1989-01-06,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
252,Valeria Ramírez Martínez,valeria.ramirez.martinez0@seguro.sv,Hombre,06-04-45,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
253,Lucía García Ortiz,lucia.garcia.ortiz1@example.com,Hombre,03-26-88,San Salvador,Premium,,fecha_nacimiento_invalida
254,Luis Ortiz Reyes,luis.ortiz.reyes2@mail.com,Mujer,20-01-1975,Santa Ana,Premium,,fecha_nacimiento_invalida
255,María Rojas Hernández,maria.rojas.hernandez3@mail.com,Mujer,03/09/1980,San Salvador,Premium,,fecha_nacimiento_invalida
256,Ana Gómez Aguilar,ana.gomez.aguilar4@example.com,Mujer,02-07-71,Santa Ana,VIP,,fecha_nacimiento_invalida
257,Ana Reyes Rojas,ana.reyes.rojas5@example.com,Mujer,1964-05-26,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
258,Pedro Martínez Aguilar,pedro.martinez.aguilar6@correo.com,Mujer,1990-11-09,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
259,Daniela López Martínez,daniela.lopez.martinez0@seguro.sv,Mujer,06-02-1941,Santa Ana,VIP,,fecha_nacimiento_invalida
260,Fernanda Rojas Cruz,fernanda.rojas.cruz1@example.com,Mujer,1968-11-13,Sonsonate,VIP,,fecha_nacimiento_invalida
261,Daniela Martínez Gómez,daniela.martinez.gomez2@mail.com,,1960-01-09,La Libertad,Regular,,"genero_invalido, fecha_nacimiento_invalida"
263,Jorge Aguilar Ramírez,jorge.aguilar.ramirez4@correo.com,Mujer,2005-09-17,La Libertad,Premium,,fecha_nacimiento_invalida
264,Fernanda Vásquez López,fernanda.vasquez.lopez5@example.com,Hombre,13/11/2030,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
266,María Santos Hernández,maria.santos.hernandez0@seguro.sv,Hombre,1985/05/05,,Pyme,1985-05-05,ciudad_nula
267,Luis Cruz Castillo,luis.cruz.castillo1@seguro.sv,Mujer,06-01-63,La Libertad,Premium,,fecha_nacimiento_invalida
268,María Ramírez Pérez,maria.ramirez.perez2@mail.com,Mujer,2009-12-20,Santa Ana,Pyme,,fecha_nacimiento_invalida
269,Marta Rojas Hernández,marta.rojas.hernandez3@correo.com,,01-30-88,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
270,María Gómez Castillo,maria.gomez.castillo4@mail.com,Hombre,03-22-03,Santa Ana,Premium,,fecha_nacimiento_invalida
271,Pedro Morales Mendoza,pedro.morales.mendoza5@example.com,Mujer,1944-05-23,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
272,Fernanda Cruz Hernández,fernanda.cruz.hernandez6@correo.com,Hombre,1981-06-14,San Salvador,Premium,,fecha_nacimiento_invalida
274,María Ramírez Chávez,maria.ramirez.chavez1@example.com,Hombre,2012-08-09,La Libertad,Premium,,fecha_nacimiento_invalida
275,Jorge Rojas Morales,jorge.rojas.morales2@seguro.sv,Mujer,07-05-84,Santa Ana,Regular,,fecha_nacimiento_invalida
276,Valeria Chávez Pérez,valeria.chavez.perez3@gmail.com,Hombre,02-09-43,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
279,Carmen López Reyes,carmen.lopez.reyes6@example.com,Mujer,27-07-1993,Sonsonate,,,"fecha_nacimiento_invalida, segmento_nulo"
280,Diego Gómez Hernández,diego.gomez.hernandez0@example.com,Hombre,1962-03-27,Santa Ana,Pyme,,fecha_nacimiento_invalida
281,Pedro Gómez Gómez,pedro.gomez.gomez1@example.com,Mujer,1961-03-22,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
282,Luis Santos Ramírez,luis.santos.ramirez2@seguro.sv,Hombre,09-14-12,Santa Ana,VIP,,fecha_nacimiento_invalida
283,María Martínez Cruz,maria.martinez.cruz3@gmail.com,,1993-12-23,San Miguel,Premium,,"genero_invalido, fecha_nacimiento_invalida"
284,Luis Reyes Gómez,luis.reyes.gomez4@example.com,Mujer,2011-12-27,Santa Ana,Premium,,fecha_nacimiento_invalida
285,José Mendoza Vásquez,jose.mendoza.vasquez5@seguro.sv,Mujer,1946-07-04,San Miguel,Regular,,fecha_nacimiento_invalida
286,Luis Gómez Rojas,luis.gomez.rojas6@seguro.sv,Hombre,01-15-11,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
287,Pedro Cruz Santos,pedro.cruz.santos0@example.com,Mujer,24/09/1955,San Salvador,Pyme,,fecha_nacimiento_invalida
289,Marta García Cruz,marta.garcia.cruz2@correo.com,Hombre,1971-02-11,San Miguel,VIP,,fecha_nacimiento_invalida
290,Valeria Ramírez Cruz,valeria.ramirez.cruz3@example.com,Hombre,2002-03-09,San Salvador,Pyme,,fecha_nacimiento_invalida
291,Andrés Gómez Rojas,andres.gomez.rojas4@example.com,Hombre,27-03-1984,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
292,Diego Gómez Chávez,diego.gomez.chavez5@mail.com,Mujer,1946-08-12,San Miguel,VIP,,fecha_nacimiento_invalida
293,María Reyes Gómez,maria.reyes.gomez6@mail.com,Hombre,1973-09-07,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
294,Ricardo López Rojas,ricardo.lopez.rojas0@seguro.sv,Mujer,1998-08-22,San Salvador,Premium,,fecha_nacimiento_invalida
295,Sofía Rojas Ortiz,sofia.rojas.ortiz1@gmail.com,Mujer,10-10-04,San Miguel,VIP,,fecha_nacimiento_invalida
296,Juan Morales Santos,juan.morales.santos2@correo.com,Mujer,04-24-89,San Salvador,VIP,,fecha_nacimiento_invalida
297,Carlos Torres Aguilar,carlos.torres.aguilar3@correo.com,Mujer,11-29-57,San Salvador,VIP,,fecha_nacimiento_invalida
299,Lucía Vásquez Gómez,lucia.vasquez.gomez5@seguro.sv,,12-29-79,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
300,Juan Pérez Hernández,juan.perez.hernandez6@gmail.com,,1947/09/09,Santa Ana,VIP,1947-09-09,genero_invalido
301,Lucía Mendoza Rojas,lucia.mendoza.rojas0@seguro.sv,Mujer,16/01/1988,La Libertad,VIP,,fecha_nacimiento_invalida
303,Carmen Gómez Ramírez,carmen.gomez.ramirez2@mail.com,,2012-07-12,La Libertad,Premium,,"genero_invalido, fecha_nacimiento_invalida"
304,Karla Flores Reyes,karla.flores.reyes3@mail.com,Hombre,25-03-2005,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
305,Marta Flores Mendoza,marta.flores.mendoza4@mail.com,Mujer,1981/02/06,,VIP,1981-02-06,ciudad_nula
306,Andrés Pérez Pérez,andres.perez.perez5@mail.com,Hombre,1990/10/31,San Salvador,,1990-10-31,segmento_nulo
307,Pedro Rojas Flores,pedro.rojas.flores6@gmail.com,Mujer,13-05-1974,San Salvador,Regular,,fecha_nacimiento_invalida
308,Lucía Pérez Torres,lucia.perez.torres0@seguro.sv,Mujer,09-08-1994,San Miguel,VIP,,fecha_nacimiento_invalida
309,Ricardo Flores Vásquez,ricardo.flores.vasquez1@example.com,Mujer,10-24-41,La Libertad,Premium,,fecha_nacimiento_invalida
310,Luis Castillo Chávez,luis.castillo.chavez2@example.com,,2009/06/10,San Salvador,Pyme,2009-06-10,genero_invalido
312,Daniela Morales Pérez,daniela.morales.perez4@gmail.com,Mujer,08/01/2010,Santa Ana,VIP,,fecha_nacimiento_invalida
313,Diego Martínez Chávez,diego.martinez.chavez5@correo.com,Mujer,07-14-44,La Libertad,Pyme,,fecha_nacimiento_invalida
314,José López Cruz,jose.lopez.cruz6@seguro.sv,Mujer,31-05-1973,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
315,Pedro Gómez Flores,pedro.gomez.flores0@mail.com,Mujer,2007-03-11,La Libertad,Premium,,fecha_nacimiento_invalida
316,Jorge Ramírez Cruz,jorge.ramirez.cruz1@correo.com,Mujer,29-01-1998,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
318,Lucía Vásquez Chávez,lucia.vasquez.chavez3@example.com,Hombre,1962/08/10,,,1962-08-10,"ciudad_nula, segmento_nulo"
320,José Aguilar García,jose.aguilar.garcia5@example.com,Mujer,03-03-70,San Miguel,Premium,,fecha_nacimiento_invalida
321,Daniela Cruz Martínez,daniela.cruz.martinez6@gmail.com,,04-04-12,Santa Ana,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
324,Ricardo Pérez Flores,ricardo.perez.flores2@correo.com,Hombre,01-21-05,San Salvador,Regular,,fecha_nacimiento_invalida
326,Ricardo Martínez Santos,ricardo.martinez.santos4@mail.com,,23/01/1992,,Pyme,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
327,Daniela Castillo Rojas,daniela.castillo.rojas5@correo.com,Mujer,06/11/1944,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
328,Paula Pérez Reyes,paula.perez.reyes6@mail.com,,03-16-04,Santa Ana,VIP,,"genero_invalido, fecha_nacimiento_invalida"
329,Ana Chávez Flores,ana.chavez.flores0@correo.com,Mujer,14/10/1958,La Libertad,Premium,,fecha_nacimiento_invalida
330,Karla Rojas Rojas,karla.rojas.rojas1@seguro.sv,,1976-03-10,San Salvador,Premium,,"genero_invalido, fecha_nacimiento_invalida"
331,Pedro López Reyes,pedro.lopez.reyes2@correo.com,Mujer,2007-11-25,Santa Ana,Regular,,fecha_nacimiento_invalida
332,Carlos Pérez Hernández,carlos.perez.hernandez3@example.com,Mujer,1974-05-30,San Salvador,Regular,,fecha_nacimiento_invalida
333,Paula Mendoza Torres,paula.mendoza.torres4@correo.com,Mujer,08-01-1987,San Miguel,Premium,,fecha_nacimiento_invalida
334,Lucía López Cruz,lucia.lopez.cruz5@correo.com,Hombre,1960-02-15,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
336,José López Martínez,jose.lopez.martinez0@seguro.sv,,2001-11-17,Sonsonate,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
337,Luis Ramírez López,luis.ramirez.lopez1@mail.com,Hombre,1967/01/05,San Miguel,,1967-01-05,segmento_nulo
338,Luis Rojas Hernández,luis.rojas.hernandez2@mail.com,Mujer,1985-11-23,San Salvador,Premium,,fecha_nacimiento_invalida
339,Karla Ramírez Flores,karla.ramirez.flores3@example.com,,12-07-86,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
340,Ricardo Ramírez Aguilar,ricardo.ramirez.aguilar4@mail.com,Hombre,1969-08-29,San Salvador,Pyme,,fecha_nacimiento_invalida
341,Luis García Mendoza,luis.garcia.mendoza5@mail.com,Mujer,25/09/1946,La Libertad,Regular,,fecha_nacimiento_invalida
342,Paula Martínez Hernández,paula.martinez.hernandez6@mail.com,Mujer,12-14-12,San Miguel,VIP,,fecha_nacimiento_invalida
343,José Martínez López,jose.martinez.lopez0@correo.com,Mujer,05-31-52,La Libertad,Regular,,fecha_nacimiento_invalida
344,María Vásquez Reyes,maria.vasquez.reyes1@seguro.sv,,05-28-56,La Libertad,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
345,Carmen Hernández Pérez,carmen.hernandez.perez2@correo.com,Hombre,16-06-2002,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
346,Paula Gómez Torres,paula.gomez.torres3@gmail.com,Mujer,25/01/1974,La Libertad,VIP,,fecha_nacimiento_invalida
347,Andrés Chávez Martínez,andres.chavez.martinez4@example.com,Mujer,1945/09/06,,Premium,1945-09-06,ciudad_nula
348,Marta Mendoza Mendoza,marta.mendoza.mendoza5@mail.com,,29/09/2001,La Libertad,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
349,Luis Ortiz Torres,luis.ortiz.torres6@correo.com,Hombre,23-11-1944,La Libertad,VIP,,fecha_nacimiento_invalida
350,Ricardo Reyes Cruz,ricardo.reyes.cruz0@mail.com,Hombre,07/09/1969,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
351,Diego García Chávez,diego.garcia.chavez1@seguro.sv,Hombre,07-11-1979,La Libertad,VIP,,fecha_nacimiento_invalida
352,Ricardo López Hernández,ricardo.lopez.hernandez2@gmail.com,Hombre,1976-03-11,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
353,Carlos Mendoza Ortiz,carlos.mendoza.ortiz3@seguro.sv,Mujer,07-23-58,San Salvador,Pyme,,fecha_nacimiento_invalida
354,Marta Ortiz Torres,marta.ortiz.torres4@example.com,,1993-10-28,San Salvador,VIP,,"genero_invalido, fecha_nacimiento_invalida"
355,Marta Vásquez Castillo,marta.vasquez.castillo5@mail.com,Mujer,18/02/1989,La Libertad,Pyme,,fecha_nacimiento_invalida
356,José Flores Torres,jose.flores.torres6@seguro.sv,Hombre,29-07-1957,Santa Ana,VIP,,fecha_nacimiento_invalida
357,Andrés Martínez Santos,andres.martinez.santos0@seguro.sv,,1951/01/20,,Pyme,1951-01-20,"genero_invalido, ciudad_nula"
358,Ana Mendoza Martínez,ana.mendoza.martinez1@gmail.com,,1989/08/19,Santa Ana,Premium,1989-08-19,genero_invalido
359,Luis Hernández Morales,luis.hernandez.morales2@example.com,Hombre,27-12-1998,La Libertad,Premium,,fecha_nacimiento_invalida
360,Valeria Morales Reyes,valeria.morales.reyes3@correo.com,Mujer,23-05-1966,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
361,Fernanda Reyes Ortiz,fernanda.reyes.ortiz4@correo.com,Mujer,10-01-96,San Miguel,Premium,,fecha_nacimiento_invalida
362,Daniela Ortiz Reyes,daniela.ortiz.reyes5@example.com,Hombre,23-09-2003,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
363,Fernanda Castillo Rojas,fernanda.castillo.rojas6@mail.com,Mujer,07-07-2012,Santa Ana,VIP,,fecha_nacimiento_invalida
364,Sofía Flores Gómez,sofia.flores.gomez0@correo.com,Mujer,09-17-65,Santa Ana,VIP,,fecha_nacimiento_invalida
365,Pedro Chávez Hernández,pedro.chavez.hernandez1@gmail.com,Hombre,1995/04/10,La Libertad,,1995-04-10,segmento_nulo
366,Carlos Martínez Morales,carlos.martinez.morales2@example.com,Hombre,1974-10-08,San Salvador,Premium,,fecha_nacimiento_invalida
367,Karla Chávez Cruz,karla.chavez.cruz3@example.com,Mujer,1996/11/09,,Premium,1996-11-09,ciudad_nula
368,Carlos Chávez Gómez,carlos.chavez.gomez4@correo.com,Hombre,2001-03-30,La Libertad,Pyme,,fecha_nacimiento_invalida
369,Valeria Ortiz Flores,valeria.ortiz.flores5@example.com,Mujer,09-02-51,La Libertad,VIP,,fecha_nacimiento_invalida
370,Luis Reyes Torres,luis.reyes.torres6@gmail.com,Hombre,07-24-44,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
371,Pedro García Reyes,pedro.garcia.reyes0@correo.com,Hombre,1987-02-19,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
372,Fernanda Ortiz Morales,fernanda.ortiz.morales1@correo.com,Hombre,03-31-48,San Miguel,Regular,,fecha_nacimiento_invalida
373,Sofía Torres Mendoza,sofia.torres.mendoza2@mail.com,Hombre,08-08-82,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
374,Karla Cruz Martínez,karla.cruz.martinez3@seguro.sv,Hombre,26-03-2001,San Miguel,Regular,,fecha_nacimiento_invalida
375,Ana Mendoza Vásquez,ana.mendoza.vasquez4@seguro.sv,,1986-02-20,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
376,Daniela García Hernández,daniela.garcia.hernandez5@gmail.com,Hombre,1955-01-07,San Salvador,Premium,,fecha_nacimiento_invalida
377,Andrés Hernández Ramírez,andres.hernandez.ramirez6@seguro.sv,Hombre,1988-03-30,Santa Ana,Pyme,,fecha_nacimiento_invalida
378,Marta Martínez García,marta.martinez.garcia0@example.com,Hombre,1946-07-28,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
379,Andrés Morales Chávez,andres.morales.chavez1@example.com,Mujer,15-07-1996,San Salvador,VIP,,fecha_nacimiento_invalida
381,Karla García Castillo,karla.garcia.castillo3@seguro.sv,,2008-08-27,La Libertad,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
382,Diego Pérez Morales,diego.perez.morales4@gmail.com,Mujer,25/06/2011,San Miguel,VIP,,fecha_nacimiento_invalida
383,Fernanda Ortiz Pérez,fernanda.ortiz.perez5@gmail.com,Mujer,21-01-1951,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
384,Carlos Ramírez Vásquez,carlos.ramirez.vasquez6@gmail.com,Mujer,30/12/1958,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
386,Carlos García Flores,carlos.garcia.flores1@gmail.com,,10-22-48,San Miguel,Premium,,"genero_invalido, fecha_nacimiento_invalida"
387,José Castillo Torres,jose.castillo.torres2@example.com,,06-04-1946,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
388,Jorge Pérez Santos,jorge.perez.santos3@example.com,,08/11/1990,San Salvador,Premium,,"genero_invalido, fecha_nacimiento_invalida"
389,Diego Rojas Flores,diego.rojas.flores4@example.com,,01-04-1972,La Libertad,Regular,,"genero_invalido, fecha_nacimiento_invalida"
390,Ricardo Ortiz Hernández,ricardo.ortiz.hernandez5@mail.com,Mujer,08/10/1955,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
391,María García López,maria.garcia.lopez6@gmail.com,Mujer,02-07-1985,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
392,Fernanda Flores Ortiz,fernanda.flores.ortiz0@correo.com,Mujer,01-06-1988,Santa Ana,Regular,,fecha_nacimiento_invalida
393,Luis Chávez Mendoza,luis.chavez.mendoza1@example.com,Hombre,1985-10-16,Santa Ana,Premium,,fecha_nacimiento_invalida
394,Daniela Pérez Chávez,daniela.perez.chavez2@gmail.com,Hombre,14/04/1954,La Libertad,VIP,,fecha_nacimiento_invalida
395,Diego Aguilar Cruz,diego.aguilar.cruz3@correo.com,Mujer,21/08/1945,Sonsonate,Pyme,,fecha_nacimiento_invalida
396,Ricardo Chávez Martínez,ricardo.chavez.martinez4@example.com,Hombre,1943/07/31,San Miguel,,1943-07-31,segmento_nulo
397,Fernanda Santos Gómez,fernanda.santos.gomez5@example.com,Mujer,1973-10-16,Sonsonate,Pyme,,fecha_nacimiento_invalida
398,Diego Mendoza Morales,diego.mendoza.morales6@example.com,,29-08-1971,,,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
399,Luis Chávez Gómez,luis.chavez.gomez0@example.com,Hombre,19/08/1960,Santa Ana,Regular,,fecha_nacimiento_invalida
400,Karla Hernández Cruz,karla.hernandez.cruz1@mail.com,,13-03-1977,La Libertad,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
401,Carmen Rojas López,carmen.rojas.lopez2@gmail.com,Mujer,10/11/1961,Santa Ana,VIP,,fecha_nacimiento_invalida
402,Jorge Pérez Martínez,jorge.perez.martinez3@correo.com,Hombre,03-12-1954,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
403,Carlos García Ramírez,carlos.garcia.ramirez4@seguro.sv,,19/04/1980,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
404,Luis Santos Gómez,luis.santos.gomez5@example.com,Mujer,11-29-95,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
405,María Cruz Morales,maria.cruz.morales6@mail.com,Hombre,1974/07/31,,Premium,1974-07-31,ciudad_nula
406,Karla Hernández Gómez,karla.hernandez.gomez0@gmail.com,Mujer,1982/09/10,,VIP,1982-09-10,ciudad_nula
407,Ricardo Pérez Torres,ricardo.perez.torres1@seguro.sv,Hombre,19-05-1988,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
409,Valeria Aguilar Cruz,valeria.aguilar.cruz3@gmail.com,,07-09-47,Santa Ana,VIP,,"genero_invalido, fecha_nacimiento_invalida"
410,Jorge Mendoza Hernández,jorge.mendoza.hernandez4@example.com,,11-07-30,San Salvador,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
